From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
UniRef50_A0A1Q9BXJ2	A0A812LWF3	unreviewed	A0A812LWF3_SYMMI	RNase H type-1 domain-containing protein	SMIC04503_LOCUS5190	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1320
UniRef50_A0A1Q9BXL2	A0A1Q9BXL2	unreviewed	A0A1Q9BXL2_SYMMI	CCHC-type domain-containing protein	AK812_SmicGene44763	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1025
UniRef50_A0A1Q9BXQ7	A0A1Q9BXQ7	unreviewed	A0A1Q9BXQ7_SYMMI	RNase H type-1 domain-containing protein	AK812_SmicGene44726	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1353
UniRef50_A0A1Q9BXQ7	A0A812R8W4	unreviewed	A0A812R8W4_SYMMI	Uncharacterized protein	SMIC04503_LOCUS12489	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1245
UniRef50_A0A1Q9BXV8	A0A1Q9BXV8	unreviewed	A0A1Q9BXV8_SYMMI	Uncharacterized protein	AK812_SmicGene44660	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1920
UniRef50_A0A1Q9BXW7	A0A1Q9BXW7	unreviewed	A0A1Q9BXW7_SYMMI	Tyr recombinase domain-containing protein	AK812_SmicGene44661	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	580
UniRef50_A0A1Q9BXW8	A0A1Q9BXW8	unreviewed	A0A1Q9BXW8_SYMMI	CCHC-type domain-containing protein	AK812_SmicGene44651	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	187
UniRef50_A0A1Q9BXX0	A0A1Q9BXX0	unreviewed	A0A1Q9BXX0_SYMMI	Transposon Ty2-LR1 Gag-Pol polyprotein	TY2B-LR1 AK812_SmicGene44658	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	845
UniRef50_A0A1Q9BXX0	A0A1Q9DYH8	unreviewed	A0A1Q9DYH8_SYMMI	Retrovirus-related Pol polyprotein from transposon TNT 1-94	AK812_SmicGene17167	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	692
UniRef50_A0A1Q9BY15	A0A1Q9BY15	unreviewed	A0A1Q9BY15_SYMMI	Tyr recombinase domain-containing protein	AK812_SmicGene44723	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	657
UniRef50_A0A1Q9BY34	A0A1Q9BY34	unreviewed	A0A1Q9BY34_SYMMI	Retrovirus-related Pol polyprotein from transposon TNT 1-94	AK812_SmicGene44595	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1040
UniRef50_A0A1Q9BY68	A0A1Q9BY68	unreviewed	A0A1Q9BY68_SYMMI	Uncharacterized protein	AK812_SmicGene44549	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	2165
UniRef50_A0A1Q9BY70	A0A1Q9BY70	unreviewed	A0A1Q9BY70_SYMMI	Retrovirus-related Pol polyprotein from transposon TNT 1-94	AK812_SmicGene44542	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	2216
UniRef50_A0A1Q9BYB1	A0A1Q9BYB1	unreviewed	A0A1Q9BYB1_SYMMI	Sterol 24-C-methyltransferase	ERG6 AK812_SmicGene44493	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	765
UniRef50_A0A1Q9BYB1	A0A812K4A7	unreviewed	A0A812K4A7_SYMMI	ERG6 protein	ERG6 SMIC04503_LOCUS2820	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	794
UniRef50_A0A1Q9BYC3	A0A812N3B1	unreviewed	A0A812N3B1_9DINO	CCHC-type domain-containing protein	SMICCKB8_LOCUS9707	Symbiodinium sp. KB8	418
UniRef50_A0A1Q9BYC3	A0A812NSE1	unreviewed	A0A812NSE1_9DINO	Pro-pol protein	pro-pol SMICCKB8_LOCUS10570	Symbiodinium sp. KB8	483
UniRef50_A0A1Q9BYC3	A0A813CDS0	unreviewed	A0A813CDS0_9DINO	Uncharacterized protein	SMICCKB8_LOCUS35743	Symbiodinium sp. KB8	386
UniRef50_A0A1Q9BYC3	A0A1Q9BYC3	unreviewed	A0A1Q9BYC3_SYMMI	CCHC-type domain-containing protein	AK812_SmicGene44480	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	495
UniRef50_A0A1Q9BYC3	A0A1Q9C3Y8	unreviewed	A0A1Q9C3Y8_SYMMI	CCHC-type domain-containing protein	AK812_SmicGene42293	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	418
UniRef50_A0A1Q9BYC3	A0A1Q9C8Z1	unreviewed	A0A1Q9C8Z1_SYMMI	Uncharacterized protein	AK812_SmicGene40333	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	447
UniRef50_A0A1Q9BYC3	A0A1Q9E0G5	unreviewed	A0A1Q9E0G5_SYMMI	CCHC-type domain-containing protein	AK812_SmicGene16382	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	497
UniRef50_A0A1Q9BYC3	A0A1Q9EKE1	unreviewed	A0A1Q9EKE1_SYMMI	CCHC-type domain-containing protein	AK812_SmicGene8614	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	523
UniRef50_A0A1Q9BYC3	A0A812XE66	unreviewed	A0A812XE66_SYMMI	Uncharacterized protein	SMIC04503_LOCUS23609	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	376
UniRef50_A0A1Q9BYE4	A0A813C3N7	unreviewed	A0A813C3N7_9DINO	KIF16B protein	KIF16B SMICCKB8_LOCUS33578	Symbiodinium sp. KB8	74
UniRef50_A0A1Q9BYE4	A0A1Q9BYE4	unreviewed	A0A1Q9BYE4_SYMMI	Kinase D-interacting substrate of 220 kDa	Kidins220 AK812_SmicGene44454	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1542
UniRef50_A0A1Q9BYE4	A0A1Q9EX97	unreviewed	A0A1Q9EX97_SYMMI	Ribonuclease H	rnhA AK812_SmicGene4031	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1438
UniRef50_A0A1Q9BYF3	A0A1Q9BYF3	unreviewed	A0A1Q9BYF3_SYMMI	Retrovirus-related Pol polyprotein from transposon TNT 1-94	AK812_SmicGene44448	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	2394
UniRef50_A0A1Q9BYF3	A0A1Q9DDR1	unreviewed	A0A1Q9DDR1_SYMMI	Uncharacterized protein	AK812_SmicGene24841	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1941
UniRef50_A0A1Q9BYF3	A0A812N637	unreviewed	A0A812N637_SYMMI	Uncharacterized protein	SMIC04503_LOCUS7477	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1804
UniRef50_A0A1Q9BYG6	A0A812KN70	unreviewed	A0A812KN70_9DINO	Uncharacterized protein	SMICCKB8_LOCUS5519	Symbiodinium sp. KB8	1371
UniRef50_A0A1Q9BYG6	A0A1Q9BYG6	unreviewed	A0A1Q9BYG6_SYMMI	Retrovirus-related Pol polyprotein from transposon TNT 1-94	AK812_SmicGene44444	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1692
UniRef50_A0A1Q9BYG6	A0A1Q9DNU5	unreviewed	A0A1Q9DNU5_SYMMI	Uncharacterized protein	AK812_SmicGene20863	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1644
UniRef50_A0A1Q9BYG6	A0A812KRH5	unreviewed	A0A812KRH5_SYMMI	Uncharacterized protein	SMIC04503_LOCUS3957	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1457
UniRef50_A0A1Q9BYJ1	A0A1Q9BYJ1	unreviewed	A0A1Q9BYJ1_SYMMI	Apple domain-containing protein	AK812_SmicGene44403	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1160
UniRef50_A0A1Q9BYK6	A0A812LJ57	unreviewed	A0A812LJ57_9DINO	Uncharacterized protein	SMICCKB8_LOCUS6761	Symbiodinium sp. KB8	1457
UniRef50_A0A1Q9BYK6	A0A812NG51	unreviewed	A0A812NG51_9DINO	Uncharacterized protein	SMICCKB8_LOCUS10216	Symbiodinium sp. KB8	1520
UniRef50_A0A1Q9BYK6	A0A812UVZ8	unreviewed	A0A812UVZ8_9DINO	Uncharacterized protein	SMICCKB8_LOCUS17174	Symbiodinium sp. KB8	246
UniRef50_A0A1Q9BYK6	A0A1Q9BYK6	unreviewed	A0A1Q9BYK6_SYMMI	Core-binding (CB) domain-containing protein	AK812_SmicGene44394	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1688
UniRef50_A0A1Q9BYK6	A0A1Q9CMV1	unreviewed	A0A1Q9CMV1_SYMMI	Uncharacterized protein	AK812_SmicGene34886	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	2001
UniRef50_A0A1Q9BYK6	A0A812KMK2	unreviewed	A0A812KMK2_SYMMI	Core-binding (CB) domain-containing protein	SMIC04503_LOCUS3352	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1688
UniRef50_A0A1Q9BYK6	A0A813A3Q4	unreviewed	A0A813A3Q4_SYMMI	Uncharacterized protein	SMIC04503_LOCUS30214	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1998
UniRef50_A0A1Q9BYN2	A0A812TNZ2	unreviewed	A0A812TNZ2_9DINO	Uncharacterized protein	SMICCKB8_LOCUS15310 SMICCKB8_LOCUS15915	Symbiodinium sp. KB8	1322
UniRef50_A0A1Q9BYN2	A0A1Q9BYN2	unreviewed	A0A1Q9BYN2_SYMMI	Uncharacterized protein	AK812_SmicGene44356	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1640
UniRef50_A0A1Q9BYN2	A0A812QUD5	unreviewed	A0A812QUD5_SYMMI	Uncharacterized protein	SMIC04503_LOCUS11717	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1315
UniRef50_A0A1Q9BYQ9	A0A1Q9BYQ9	unreviewed	A0A1Q9BYQ9_SYMMI	Copia protein	GIP AK812_SmicGene44343	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	3947
UniRef50_A0A1Q9BYT2	A0A1Q9BYT2	unreviewed	A0A1Q9BYT2_SYMMI	Coenzyme Q-binding protein COQ10 START domain-containing protein	AK812_SmicGene44312	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	237
UniRef50_A0A1Q9BYT3	A0A1Q9BYT3	unreviewed	A0A1Q9BYT3_SYMMI	Modification methylase HhaI	hhaIM AK812_SmicGene44338	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	341
UniRef50_A0A1Q9BYT8	A0A1Q9BYT8	unreviewed	A0A1Q9BYT8_SYMMI	Oligopeptide-binding protein AppA	appA AK812_SmicGene44290	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1891
UniRef50_A0A1Q9BYU0	A0A1Q9BYU0	unreviewed	A0A1Q9BYU0_SYMMI	Reverse transcriptase domain-containing protein	AK812_SmicGene44294	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1249
UniRef50_A0A1Q9BYU7	A0A1Q9BYU7	unreviewed	A0A1Q9BYU7_SYMMI	Uncharacterized protein	AK812_SmicGene44283	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1863
UniRef50_A0A1Q9BYV6	A0A812HW76	unreviewed	A0A812HW76_9DINO	Uncharacterized protein	SLIN2456_LOCUS1063	Symbiodinium sp. CCMP2456	426
UniRef50_A0A1Q9BYV6	A0A1Q9BYV6	unreviewed	A0A1Q9BYV6_SYMMI	Uncharacterized protein	AK812_SmicGene44373	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	470
UniRef50_A0A1Q9BYV6	A0A1Q9DVD3	unreviewed	A0A1Q9DVD3_SYMMI	Uncharacterized protein	AK812_SmicGene18324	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	435
UniRef50_A0A1Q9BYY2	A0A1Q9BYY2	unreviewed	A0A1Q9BYY2_SYMMI	C3H1-type domain-containing protein	AK812_SmicGene44280	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1175
UniRef50_A0A1Q9BYY7	A0A812T4J8	unreviewed	A0A812T4J8_9DINO	Uncharacterized protein	SNEC2469_LOCUS14571	Symbiodinium necroappetens	1855
UniRef50_A0A1Q9BYY7	A0A812QNE5	unreviewed	A0A812QNE5_9DINO	Uncharacterized protein	SMICCKB8_LOCUS13176	Symbiodinium sp. KB8	1786
UniRef50_A0A1Q9BYY7	A0A1Q9BYY7	unreviewed	A0A1Q9BYY7_SYMMI	Uncharacterized protein	AK812_SmicGene44241 SMIC04503_LOCUS8855	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1786
UniRef50_A0A1Q9BYZ4	A0A1Q9BYZ4	unreviewed	A0A1Q9BYZ4_SYMMI	Uncharacterized protein	AK812_SmicGene44244	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	278
UniRef50_A0A1Q9BZ09	A0A1Q9BZ09	unreviewed	A0A1Q9BZ09_SYMMI	Reverse transcriptase domain-containing protein	AK812_SmicGene44227	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	547
UniRef50_A0A1Q9BZ33	A0A1Q9BZ33	unreviewed	A0A1Q9BZ33_SYMMI	CCHC-type domain-containing protein	AK812_SmicGene44203	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	3486
UniRef50_A0A1Q9BZ36	A0A1Q9BZ36	unreviewed	A0A1Q9BZ36_SYMMI	Uncharacterized protein	AK812_SmicGene44281	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1609
UniRef50_A0A1Q9BZ48	A0A1Q9BZ48	unreviewed	A0A1Q9BZ48_SYMMI	Retrovirus-related Pol polyprotein from transposon TNT 1-94	AK812_SmicGene44204	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	403
UniRef50_A0A1Q9BZA3	A0A813CXR5	unreviewed	A0A813CXR5_9DINO	Uncharacterized protein	SMICCKB8_LOCUS42381	Symbiodinium sp. KB8	624
UniRef50_A0A1Q9BZA3	A0A1Q9BZA3	unreviewed	A0A1Q9BZA3_SYMMI	Uncharacterized protein	AK812_SmicGene44116	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	693
UniRef50_A0A1Q9BZA3	A0A813BI36	unreviewed	A0A813BI36_SYMMI	Uncharacterized protein	SMIC04503_LOCUS37284	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	656
UniRef50_A0A1Q9BZA6	A0A812P0X0	unreviewed	A0A812P0X0_9DINO	Uncharacterized protein	SMICCKB8_LOCUS10892	Symbiodinium sp. KB8	1776
UniRef50_A0A1Q9BZA6	A0A1Q9BZA6	unreviewed	A0A1Q9BZA6_SYMMI	Uncharacterized protein	AK812_SmicGene44106	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1852
UniRef50_A0A1Q9BZA6	A0A813BJD9	unreviewed	A0A813BJD9_SYMMI	Uncharacterized protein	SMIC04503_LOCUS37488	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1776
UniRef50_A0A1Q9BZA6	A0A812L5X1	unreviewed	A0A812L5X1_9DINO	Uncharacterized protein	STRI2592_LOCUS11182 STRI2592_LOCUS15577	Symbiodinium sp. CCMP2592	1547
UniRef50_A0A1Q9BZE9	A0A813CYQ7	unreviewed	A0A813CYQ7_9DINO	Pol protein	pol SMICCKB8_LOCUS40097	Symbiodinium sp. KB8	1623
UniRef50_A0A1Q9BZE9	A0A1Q9BZE9	unreviewed	A0A1Q9BZE9_SYMMI	Retrovirus-related Pol polyprotein from type-2 retrotransposable element R2DM	pol AK812_SmicGene44076	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1620
UniRef50_A0A1Q9BZF8	A0A1Q9BZF8	unreviewed	A0A1Q9BZF8_SYMMI	Uncharacterized protein	AK812_SmicGene44133	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	3476
UniRef50_A0A1Q9BZN1	A0A812J2D6	unreviewed	A0A812J2D6_9DINO	Uncharacterized protein	SLIN2456_LOCUS2828	Symbiodinium sp. CCMP2456	546
UniRef50_A0A1Q9BZN1	A0A1Q9BZN1	unreviewed	A0A1Q9BZN1_SYMMI	Uncharacterized protein	AK812_SmicGene43962	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	600
UniRef50_A0A1Q9BZN6	A0A1Q9BZN6	unreviewed	A0A1Q9BZN6_SYMMI	SAP domain-containing protein	AK812_SmicGene43968	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1141
UniRef50_A0A1Q9BZN8	A0A1Q9BZN8	unreviewed	A0A1Q9BZN8_SYMMI	Uncharacterized protein	AK812_SmicGene43961	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1204
UniRef50_A0A1Q9BZW7	A0A1Q9BZW7	unreviewed	A0A1Q9BZW7_SYMMI	Linear gramicidin synthase subunit C	lgrC AK812_SmicGene43875	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	4936
UniRef50_A0A1Q9BZZ2	A0A1Q9BZZ2	unreviewed	A0A1Q9BZZ2_SYMMI	RNA-directed RNA polymerase	AK812_SmicGene43842	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	429
UniRef50_A0A1Q9C019	A0A1Q9C019	unreviewed	A0A1Q9C019_SYMMI	Helitron helicase-like domain-containing protein	AK812_SmicGene43822	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	952
UniRef50_A0A1Q9C094	A0A1Q9C094	unreviewed	A0A1Q9C094_SYMMI	Uncharacterized protein	AK812_SmicGene43718	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	463
UniRef50_A0A1Q9C0B2	A0A1Q9C0B2	unreviewed	A0A1Q9C0B2_SYMMI	RNase H type-1 domain-containing protein	AK812_SmicGene43707	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	362
UniRef50_A0A1Q9C0D2	A0A813A815	unreviewed	A0A813A815_9DINO	IRX7 protein	IRX7 SNEC2469_LOCUS27119	Symbiodinium necroappetens	38
UniRef50_A0A1Q9C0D2	A0A1Q9C0D2	unreviewed	A0A1Q9C0D2_SYMMI	Uncharacterized protein	AK812_SmicGene43692	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	3559
UniRef50_A0A1Q9C0D2	A0A812P617	unreviewed	A0A812P617_SYMMI	Uncharacterized protein	SMIC04503_LOCUS9269	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	238
UniRef50_A0A1Q9C0E2	A0A1Q9C0E2	unreviewed	A0A1Q9C0E2_SYMMI	Retrovirus-related Pol polyprotein from transposon opus	pol AK812_SmicGene43714	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	410
UniRef50_A0A1Q9C0F1	A0A1Q9C0F1	unreviewed	A0A1Q9C0F1_SYMMI	C3H1-type domain-containing protein	AK812_SmicGene43691	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	688
UniRef50_A0A1Q9C0J5	A0A1Q9C0J5	unreviewed	A0A1Q9C0J5_SYMMI	RNase H type-1 domain-containing protein	AK812_SmicGene43640	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	171
UniRef50_A0A1Q9C0M6	A0A1Q9C0M6	unreviewed	A0A1Q9C0M6_SYMMI	Palmitoyltransferase (EC 2.3.1.225)	SWF1 AK812_SmicGene43584	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	234
UniRef50_A0A1Q9C0N3	A0A813BR87	unreviewed	A0A813BR87_9DINO	CCHC-type domain-containing protein	SNEC2469_LOCUS31518	Symbiodinium necroappetens	846
UniRef50_A0A1Q9C0N3	A0A812K9R8	unreviewed	A0A812K9R8_9DINO	CCHC-type domain-containing protein	SMICCKB8_LOCUS4702	Symbiodinium sp. KB8	967
UniRef50_A0A1Q9C0N3	A0A1Q9C0N3	unreviewed	A0A1Q9C0N3_SYMMI	CCHC-type domain-containing protein	AK812_SmicGene43580	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	937
UniRef50_A0A1Q9C0N4	A0A1Q9C0N4	unreviewed	A0A1Q9C0N4_SYMMI	Integrase catalytic domain-containing protein	AK812_SmicGene43576	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	972
UniRef50_A0A1Q9C0N4	A0A1Q9CT08	unreviewed	A0A1Q9CT08_SYMMI	Integrase catalytic domain-containing protein	AK812_SmicGene32898	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1101
UniRef50_A0A1Q9C0Q6	A0A812K6E2	unreviewed	A0A812K6E2_9DINO	Copia protein	SMICCKB8_LOCUS4701	Symbiodinium sp. KB8	1846
UniRef50_A0A1Q9C0Q6	A0A1Q9C0Q6	unreviewed	A0A1Q9C0Q6_SYMMI	Calmodulin	AK812_SmicGene43579	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1852
UniRef50_A0A1Q9C0V3	A0A1Q9C0V3	unreviewed	A0A1Q9C0V3_SYMMI	Copia protein	AK812_SmicGene43509	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	873
UniRef50_A0A1Q9C0V3	A0A1Q9CUU4	unreviewed	A0A1Q9CUU4_SYMMI	Uncharacterized protein	AK812_SmicGene32181	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	861
UniRef50_A0A1Q9C0V3	A0A1Q9ELR7	unreviewed	A0A1Q9ELR7_SYMMI	Uncharacterized protein	AK812_SmicGene8152	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	969
UniRef50_A0A1Q9C0V3	A0A812YHH3	unreviewed	A0A812YHH3_SYMMI	Uncharacterized protein	SMIC04503_LOCUS26196	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	193
UniRef50_A0A1Q9C0W0	A0A1Q9C0W0	unreviewed	A0A1Q9C0W0_SYMMI	Poly [ADP-ribose] polymerase (PARP) (EC 2.4.2.-)	PARP6 AK812_SmicGene43499	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	4189
UniRef50_A0A1Q9C0X2	A0A812KGI9	unreviewed	A0A812KGI9_9DINO	Reticulocyte-binding protein 2-like a	SMICCKB8_LOCUS4747	Symbiodinium sp. KB8	903
UniRef50_A0A1Q9C0X2	A0A1Q9C0X2	unreviewed	A0A1Q9C0X2_SYMMI	Reticulocyte-binding protein 2-like a	AK812_SmicGene43477	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	923
UniRef50_A0A1Q9C0X2	A0A812KXQ5	unreviewed	A0A812KXQ5_SYMMI	Reticulocyte-binding protein 2-like a	SMIC04503_LOCUS3746	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	901
UniRef50_A0A1Q9C0X4	A0A812SPI9	unreviewed	A0A812SPI9_9DINO	Uncharacterized protein	SNEC2469_LOCUS13947	Symbiodinium necroappetens	1194
UniRef50_A0A1Q9C0X4	A0A1Q9C0X4	unreviewed	A0A1Q9C0X4_SYMMI	Uncharacterized protein	AK812_SmicGene43482	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	975
UniRef50_A0A1Q9C0Y8	A0A812H4J8	unreviewed	A0A812H4J8_9DINO	Uncharacterized protein	SMICCKB8_LOCUS547	Symbiodinium sp. KB8	1036
UniRef50_A0A1Q9C0Y8	A0A1Q9C0Y8	unreviewed	A0A1Q9C0Y8_SYMMI	Uncharacterized protein	AK812_SmicGene43469	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1074
UniRef50_A0A1Q9C0Y8	A0A812J101	unreviewed	A0A812J101_SYMMI	Uncharacterized protein	SMIC04503_LOCUS1217	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1064
UniRef50_A0A1Q9C0Y8	A0A812I178	unreviewed	A0A812I178_9DINO	Uncharacterized protein	STRI2592_LOCUS2726	Symbiodinium sp. CCMP2592	875
UniRef50_A0A1Q9C0Z3	A0A1Q9C0Z3	unreviewed	A0A1Q9C0Z3_SYMMI	Sodium/calcium exchanger 3	Slc8a3 AK812_SmicGene43478	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	374
UniRef50_A0A1Q9C0Z3	A0A812ZHG1	unreviewed	A0A812ZHG1_9DINO	Slc8a3 protein	Slc8a3 STRI2592_LOCUS43272	Symbiodinium sp. CCMP2592	342
UniRef50_A0A1Q9C0Z9	A0A812H0B5	unreviewed	A0A812H0B5_9DINO	RSN1 protein	RSN1 SMICCKB8_LOCUS546	Symbiodinium sp. KB8	1532
UniRef50_A0A1Q9C0Z9	A0A813D2R3	unreviewed	A0A813D2R3_9DINO	RSN1 protein	RSN1 SMICCKB8_LOCUS42468	Symbiodinium sp. KB8	78
UniRef50_A0A1Q9C0Z9	A0A1Q9C0Z9	unreviewed	A0A1Q9C0Z9_SYMMI	Uncharacterized protein RSN1	RSN1 AK812_SmicGene43468	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1671
UniRef50_A0A1Q9C0Z9	A0A812J255	unreviewed	A0A812J255_SYMMI	RSN1 protein	RSN1 SMIC04503_LOCUS1218	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1532
UniRef50_A0A1Q9C102	A0A1Q9C102	unreviewed	A0A1Q9C102_SYMMI	Potassium voltage-gated channel subfamily H member 7	Kcnh7 AK812_SmicGene43454	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	281
UniRef50_A0A1Q9C102	A0A812YI61	unreviewed	A0A812YI61_SYMMI	KCNH7 protein	KCNH7 SMIC04503_LOCUS26184	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	235
UniRef50_A0A1Q9C108	A0A812UXF2	unreviewed	A0A812UXF2_9DINO	Reverse transcriptase domain-containing protein	SMICCKB8_LOCUS17073	Symbiodinium sp. KB8	614
UniRef50_A0A1Q9C108	A0A1Q9BXH1	unreviewed	A0A1Q9BXH1_SYMMI	Reticulocyte-binding protein 2-like a	AK812_SmicGene44851	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1140
UniRef50_A0A1Q9C108	A0A1Q9C108	unreviewed	A0A1Q9C108_SYMMI	Reticulocyte-binding protein 2-like a	AK812_SmicGene43447	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1398
UniRef50_A0A1Q9C131	A0A1Q9C131	unreviewed	A0A1Q9C131_SYMMI	Integrase catalytic domain-containing protein	AK812_SmicGene43411	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1067
